pl_name,sy_mnum,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_dens,pl_rvamp
Kepler-1663 b,0,2020,17.60460000,3.304,10.90000,1.660000,
Kepler-1664 b,0,2020,14.38680000,3.033,9.45000,1.860000,
Kepler-1665 b,0,2020,11.95480000,2.839,8.44000,2.030000,
Kepler-1666 b,0,2020,25.84760000,2.883,8.66000,1.990000,
Kepler-1666 c,0,2020,40.71570000,3.236,10.50000,1.700000,
Kepler-1667 b,0,2020,83.57810000,2.984,9.19000,1.900000,
Kepler-1668 b,0,2020,15.43400000,4.348,17.40000,1.160000,
Kepler-1669 b,0,2020,9.51216000,2.780,8.15000,2.080000,
Kepler-1669 c,0,2021,1.60932005,1.901,4.27000,3.410000,
Kepler-167 b,0,2014,4.39315390,1.718,3.60000,3.900000,
Kepler-167 c,0,2014,7.40610600,1.674,3.44000,4.030000,
Kepler-167 d,0,2016,21.80379000,1.238,2.06000,5.970000,
Kepler-167 e,0,2016,1071.23205000,10.160,321.00669,1.680000,23.700
Kepler-1670 b,0,2020,20.49980000,3.356,11.20000,1.630000,
Kepler-1671 b,0,2020,4.16787000,1.326,2.32000,5.470000,
Kepler-1672 b,0,2020,150.87800000,2.970,9.11000,1.910000,
Kepler-1673 b,0,2020,33.78880000,2.936,8.93000,1.940000,
Kepler-1674 b,0,2020,62.56110000,3.206,10.40000,1.730000,
Kepler-1675 b,0,2020,63.03820000,3.125,9.93000,1.790000,
Kepler-1676 b,0,2020,29.92210000,3.377,11.30000,1.610000,
Kepler-1677 b,0,2020,22.06400000,2.702,7.76000,2.160000,
Kepler-1678 b,0,2020,147.97400000,3.304,10.90000,1.660000,
Kepler-1679 b,0,2020,9.75376000,2.069,4.93000,3.060000,
Kepler-168 b,0,2014,4.42539100,1.460,2.73000,4.820000,
Kepler-168 c,0,2014,13.19324200,2.690,7.70000,2.170000,
Kepler-1680 b,0,2020,8.77424000,1.360,2.42000,5.290000,
Kepler-1681 b,0,2020,69.89560000,2.553,7.05000,2.330000,
Kepler-1682 b,0,2020,14.83340000,2.889,8.70000,1.980000,
Kepler-1683 b,0,2020,15.03370000,1.875,4.17000,3.480000,
Kepler-1684 b,0,2020,47.70550000,2.871,8.60000,2.000000,
Kepler-1685 b,0,2020,20.49050000,2.577,7.16000,2.300000,
Kepler-1686 b,0,2020,9.30987000,1.426,2.62000,4.970000,
Kepler-1687 b,0,2020,5.77954000,1.656,3.38000,4.090000,
Kepler-1688 b,0,2020,5.62012000,1.262,2.13000,5.830000,
Kepler-1689 b,0,2020,8.48300000,0.947,0.79900,5.170000,
Kepler-169 b,0,2014,3.25061900,1.130,1.51000,5.750000,
Kepler-169 c,0,2014,6.19546900,1.210,1.92000,5.960000,
Kepler-169 d,0,2014,8.34812500,1.250,2.10000,5.910000,
Kepler-169 e,0,2014,13.76710200,2.200,5.48000,2.830000,
Kepler-169 f,0,2014,87.09019500,2.580,7.18000,2.300000,
Kepler-1690 b,0,2020,234.63600000,2.811,8.30000,2.050000,
Kepler-1691 b,0,2020,3.84820000,1.835,4.02000,3.580000,
Kepler-1692 b,0,2020,5.95966000,1.112,1.42000,5.680000,
Kepler-1693 b,0,2020,12.09990000,1.289,2.21000,5.670000,
Kepler-1693 c,0,2021,5.36370993,0.977,0.89400,5.270000,
Kepler-1694 b,0,2020,3.89526000,1.180,1.76000,5.890000,
Kepler-1695 b,0,2020,4.73290000,1.119,1.46000,5.720000,
Kepler-1696 b,0,2020,65.94090000,2.810,8.29000,2.050000,
Kepler-1697 b,0,2020,33.49690000,1.260,2.12000,5.830000,
Kepler-1698 b,0,2020,1.21070000,1.073,1.25000,5.560000,
Kepler-1699 b,0,2020,3.49082000,1.567,3.08000,4.400000,
Kepler-17 b,0,2011,1.48571080,14.680,778.65000,1.350000,419.500
Kepler-170 b,0,2014,7.93059200,3.200,82.60000,13.900000,
Kepler-170 c,0,2014,16.66586300,2.860,8.55000,2.010000,
Kepler-1700 b,0,2020,234.23900000,2.901,8.76000,1.970000,
Kepler-1701 b,0,2020,169.13400000,2.222,5.57000,2.790000,
Kepler-1702 b,0,2020,18.50120000,1.602,3.20000,4.280000,
Kepler-1704 b,0,2013,988.88113000,11.938,1318.98789,4.060000,190.000
Kepler-1705 b,0,2014,9.03502000,2.030,4.47000,2.977353,
Kepler-1705 c,0,2021,11.28000000,2.050,5.42000,3.528714,
Kepler-1708 b,0,2021,737.11310000,9.960,1462.01067,,
Kepler-1709 b,0,2021,65.70459747,3.124,9.93000,1.790000,
Kepler-171 b,0,2014,4.16697200,2.340,6.08000,2.610000,
Kepler-171 c,0,2014,11.46346200,2.560,7.08000,2.320000,
Kepler-171 d,0,2014,39.59551900,1.890,4.23000,3.440000,
Kepler-1710 b,0,2021,14.91110039,3.197,10.30000,1.730000,
Kepler-1711 b,0,2021,21.06080055,1.923,4.36000,3.370000,
Kepler-1712 b,0,2021,13.81499958,2.284,5.83000,2.690000,
Kepler-1713 b,0,2021,18.01160049,1.717,3.59000,3.900000,
Kepler-1714 b,0,2021,10.27530003,3.264,10.70000,1.690000,
Kepler-1715 b,0,2021,35.59730148,4.140,16.00000,1.240000,
Kepler-1716 b,0,2021,35.58100128,2.425,6.46000,2.490000,
Kepler-1717 b,0,2021,30.65279961,2.989,9.21000,1.890000,
Kepler-1718 b,0,2021,135.18800350,2.569,7.12000,2.310000,
Kepler-1719 b,0,2021,6.14955998,3.950,14.80000,1.320000,
Kepler-172 b,0,2014,2.94030900,2.350,6.12000,2.590000,
Kepler-172 c,0,2014,6.38899600,2.860,8.55000,2.010000,
Kepler-172 d,0,2014,14.62711900,2.250,5.69000,2.740000,
Kepler-172 e,0,2014,35.11873600,2.760,8.05000,2.100000,
Kepler-1720 b,0,2021,12.70639992,3.216,10.40000,1.720000,
Kepler-1721 b,0,2021,4.59238005,3.119,9.90000,1.790000,
Kepler-1722 b,0,2021,9.17856979,2.867,8.58000,2.000000,
Kepler-1723 b,0,2021,39.75289917,2.880,8.65000,1.990000,
Kepler-1724 b,0,2021,6.45442009,2.837,8.43000,2.030000,
Kepler-1725 b,0,2021,16.71990013,2.813,8.31000,2.050000,
Kepler-1726 b,0,2021,18.39629936,2.509,6.84000,2.380000,
Kepler-1727 b,0,2021,9.02929974,3.173,10.20000,1.750000,
Kepler-1728 b,0,2021,4.78299999,2.955,9.04000,1.930000,
Kepler-1729 b,0,2021,4.22097015,3.894,14.40000,1.340000,
Kepler-173 b,0,2014,4.26374200,1.290,2.21000,5.660000,
Kepler-173 c,0,2014,8.00577700,2.430,6.48000,2.480000,
Kepler-1730 b,0,2021,13.81019974,4.485,18.40000,1.120000,
Kepler-1731 b,0,2021,21.76129913,2.933,8.92000,1.940000,
Kepler-1732 b,0,2021,32.31240082,4.099,15.70000,1.250000,
Kepler-1733 b,0,2021,9.22957993,3.636,12.80000,1.460000,
Kepler-1734 b,0,2021,6.79685020,3.089,9.74000,1.820000,
Kepler-1735 b,0,2021,7.71792984,1.194,1.84000,5.940000,
Kepler-1736 b,0,2021,37.81029892,3.877,14.30000,1.350000,
Kepler-1737 b,0,2021,64.61750031,5.395,25.10000,0.878000,
Kepler-1738 b,0,2021,7.67463016,2.825,8.37000,2.040000,
Kepler-1739 b,0,2021,7.34370995,2.431,6.48000,2.480000,
Kepler-174 b,0,2014,13.98179000,1.960,4.50000,3.280000,
Kepler-174 c,0,2014,44.00052900,1.490,2.83000,4.700000,
Kepler-174 d,0,2014,247.35373000,2.190,5.43000,2.840000,
Kepler-1740 b,0,2021,8.17240047,3.323,11.00000,1.650000,
Kepler-1741 b,0,2021,2.75759006,1.273,2.16000,5.750000,
Kepler-1742 b,0,2021,49.47819901,2.178,5.38000,2.860000,
Kepler-1743 b,0,2021,7.64971018,1.599,3.18000,4.280000,
Kepler-1744 b,0,2021,37.10110092,3.768,13.60000,1.400000,
Kepler-1745 b,0,2021,3.01619005,1.929,4.38000,3.350000,
Kepler-1746 b,0,2021,321.21200560,8.935,59.10000,0.455000,
Kepler-1747 b,0,2021,6.23031998,4.265,16.80000,1.190000,
Kepler-1748 b,0,2021,5.82352018,2.713,7.81000,2.150000,
Kepler-1749 b,0,2021,14.53409958,1.613,3.23000,4.230000,
Kepler-175 b,0,2014,11.90351500,2.560,7.08000,2.320000,
Kepler-175 c,0,2014,34.03525700,3.100,9.80000,1.810000,
Kepler-1750 b,0,2021,205.91200260,6.004,30.10000,0.764000,
Kepler-1751 b,0,2021,7.01731014,1.824,3.98000,3.600000,
Kepler-1752 b,0,2021,56.35850143,4.541,18.70000,1.100000,
Kepler-1753 b,0,2021,16.00460052,2.227,5.59000,2.780000,
Kepler-1754 b,0,2021,8.19594955,2.440,6.53000,2.470000,
Kepler-1755 b,0,2021,24.81209946,5.917,29.40000,0.780000,
Kepler-1756 b,0,2021,2.35575008,1.472,2.77000,4.770000,
Kepler-1757 b,0,2021,19.65640068,2.947,8.99000,1.930000,
Kepler-1758 b,0,2021,9.97721005,2.571,7.13000,2.310000,
Kepler-1759 b,0,2021,3.72023010,0.904,0.67600,5.030000,
Kepler-176 b,0,2014,5.43307400,1.430,2.63000,4.940000,
Kepler-176 c,0,2014,12.75971200,2.600,23.00000,7.190000,
Kepler-176 d,0,2014,25.75197400,2.510,15.20000,5.280000,
Kepler-176 e,0,2016,51.16579000,1.450,2.70000,4.870000,
Kepler-1760 b,0,2021,38.32609940,2.290,5.86000,2.680000,
Kepler-1761 b,0,2021,4.04354000,1.391,2.51000,5.120000,
Kepler-1762 b,0,2021,29.53910065,2.760,8.05000,2.100000,
Kepler-1763 b,0,2021,1.48028004,1.147,1.59000,5.800000,
Kepler-1764 b,0,2021,70.46829987,4.555,18.80000,1.090000,
Kepler-1765 b,0,2021,10.41889954,2.495,6.78000,2.400000,
Kepler-1766 b,0,2021,105.01499940,2.279,5.81000,2.700000,
Kepler-1767 b,0,2021,59.65829849,3.013,9.34000,1.880000,
Kepler-1768 b,0,2021,15.13589954,2.233,5.62000,2.770000,
Kepler-1769 b,0,2021,89.19349670,4.465,18.20000,1.120000,
Kepler-177 b,0,2013,36.86010000,3.500,5.84000,0.750000,
Kepler-177 c,0,2013,49.40926000,8.730,14.70000,0.121000,
Kepler-1770 b,0,2021,16.84189987,2.841,8.45000,2.020000,
Kepler-1771 b,0,2021,88.64399719,4.055,15.50000,1.280000,
Kepler-1772 b,0,2021,3.21509004,2.686,7.68000,2.180000,
Kepler-1773 b,0,2021,40.80970001,3.505,12.10000,1.540000,
Kepler-1774 b,0,2021,59.77080154,3.182,10.20000,1.740000,
Kepler-1775 b,0,2021,85.65399933,3.648,12.90000,1.460000,
Kepler-1776 b,0,2021,35.01190186,2.612,7.33000,2.260000,
Kepler-1777 b,0,2021,12.18420029,2.132,5.19000,2.940000,
Kepler-1778 b,0,2021,10.08740044,3.017,9.36000,1.870000,
Kepler-1779 b,0,2021,16.34359932,3.033,9.44000,1.860000,
Kepler-178 b,0,2014,9.57669400,2.900,8.75000,1.970000,
Kepler-178 c,0,2014,20.55280200,2.880,8.65000,1.990000,
Kepler-178 d,0,2014,96.67898800,3.950,14.80000,1.320000,
Kepler-1780 b,0,2021,109.44499970,3.606,12.70000,1.490000,
Kepler-1781 b,0,2021,4.88752985,2.381,6.26000,2.550000,
Kepler-1782 b,0,2021,5.75622988,2.229,5.60000,2.780000,
Kepler-1783 b,0,2021,8.27744007,1.319,2.30000,5.500000,
Kepler-1784 b,0,2021,13.59049988,2.799,8.24000,2.060000,
Kepler-1785 b,0,2021,19.58550072,2.704,7.77000,2.160000,
Kepler-1786 b,0,2021,78.54609680,3.163,10.10000,1.750000,
Kepler-1787 b,0,2021,39.31370163,2.319,5.99000,2.640000,
Kepler-1788 b,0,2021,2.80012012,2.379,6.25000,2.550000,
Kepler-1789 b,0,2021,80.23190308,2.831,8.40000,2.030000,
Kepler-179 b,0,2014,2.73592600,1.640,3.33000,4.150000,
Kepler-179 c,0,2014,6.40013000,2.000,4.66000,3.200000,
Kepler-1790 b,0,2021,31.58889961,3.145,10.00000,1.770000,
Kepler-1791 b,0,2021,7.72086000,3.121,9.91000,1.790000,
Kepler-1792 b,0,2021,4.19577980,2.520,6.89000,2.370000,
Kepler-1793 b,0,2021,8.77999973,3.790,13.80000,1.390000,
Kepler-1794 b,0,2021,9.76298046,1.794,3.87000,3.680000,
Kepler-1795 b,0,2021,13.36019993,1.663,3.40000,4.060000,
Kepler-1796 b,0,2021,29.45579910,2.750,8.00000,2.110000,
Kepler-1797 b,0,2021,23.35939980,3.058,9.58000,1.840000,
Kepler-1798 b,0,2021,16.85589981,2.309,5.94000,2.650000,
Kepler-1799 b,0,2021,11.92969990,4.128,15.90000,1.240000,
Kepler-18 b,0,2011,3.50472500,2.000,6.90000,4.900000,5.200
Kepler-18 c,0,2011,7.64159000,5.490,17.30000,0.590000,5.100
Kepler-18 d,0,2011,14.85888000,6.980,16.40000,0.270000,7.300
Kepler-180 b,0,2014,13.81712400,1.500,2.86000,4.660000,
Kepler-180 c,0,2014,41.88577500,3.010,9.32000,1.880000,
Kepler-1800 b,0,2021,4.56202984,0.997,0.96100,5.330000,
Kepler-1801 b,0,2021,10.44089985,2.709,7.80000,2.160000,
Kepler-1802 b,0,2021,15.45020008,1.671,3.43000,4.040000,
Kepler-1802 c,0,2021,33.13610077,2.322,6.00000,2.630000,
Kepler-1804 b,0,2021,12.28849983,1.596,3.18000,4.300000,
Kepler-1805 b,0,2021,8.84794044,1.545,3.00000,4.470000,
Kepler-1806 b,0,2021,9.03332043,2.356,6.15000,2.590000,
Kepler-1807 b,0,2021,10.86060047,2.704,7.77000,2.160000,
Kepler-1808 b,0,2021,23.34040070,3.025,9.40000,1.870000,
Kepler-1809 b,0,2021,3.75729990,1.513,2.90000,4.600000,
Kepler-181 b,0,2014,3.13787300,1.270,2.15000,5.770000,
Kepler-181 c,0,2014,4.30214900,1.990,4.62000,3.220000,
Kepler-1810 b,0,2021,101.13300320,3.918,14.60000,1.330000,
Kepler-1811 b,0,2021,76.42230225,3.848,14.10000,1.360000,
Kepler-1812 b,0,2021,7.16521978,2.325,6.01000,2.630000,
Kepler-1813 b,0,2021,2.81816006,1.413,2.58000,5.030000,
Kepler-1814 b,0,2021,2.93535996,2.370,6.21000,2.560000,
Kepler-1815 b,0,2021,12.19139957,2.749,7.99000,2.110000,
Kepler-1816 b,0,2021,91.50099945,1.968,4.53000,3.270000,
Kepler-1817 b,0,2021,44.29919815,2.273,5.79000,2.710000,
Kepler-1818 b,0,2021,4.64490986,1.714,3.58000,3.910000,
Kepler-1819 b,0,2021,16.48690033,3.904,14.50000,1.340000,
Kepler-182 b,0,2014,9.82579200,2.580,7.18000,2.300000,
Kepler-182 c,0,2014,20.68434200,3.430,11.60000,1.580000,
Kepler-1820 b,0,2021,31.03249931,3.119,9.90000,1.790000,
Kepler-1821 b,0,2021,16.45809937,2.592,7.24000,2.280000,
Kepler-1822 b,0,2021,22.13339996,2.648,7.50000,2.220000,
Kepler-1823 b,0,2021,21.10339928,2.086,5.00000,3.030000,
Kepler-1824 b,0,2021,95.61100006,2.381,6.26000,2.550000,
Kepler-1825 b,0,2021,1.02586997,1.422,2.61000,4.990000,
Kepler-1826 b,0,2021,1.61536002,1.475,2.78000,4.760000,
Kepler-1827 b,0,2021,3.70061994,1.856,4.10000,3.520000,
Kepler-1828 b,0,2021,10.27379990,2.116,5.13000,2.980000,
Kepler-1829 b,0,2021,5.18671989,2.479,6.71000,2.420000,
Kepler-183 b,0,2014,5.68794500,2.060,4.90000,3.080000,
Kepler-183 c,0,2014,11.63707100,2.270,35.70000,16.800000,
Kepler-1830 b,0,2021,56.49330139,3.330,11.10000,1.650000,
Kepler-1831 b,0,2021,5.78387022,1.970,4.54000,3.260000,
Kepler-1832 b,0,2021,3.13878989,1.227,2.02000,6.010000,
Kepler-1833 b,0,2021,6.89212990,1.300,2.24000,5.600000,
Kepler-1834 b,0,2021,4.60301018,1.459,2.73000,4.830000,
Kepler-1835 b,0,2021,11.96409988,3.534,12.20000,1.520000,
Kepler-1836 b,0,2021,5.25416994,2.553,7.05000,2.330000,
Kepler-1837 b,0,2021,5.90608978,2.067,4.92000,3.060000,
Kepler-1838 b,0,2021,12.14680004,1.660,3.40000,4.080000,
Kepler-1839 b,0,2021,5.05675983,1.949,4.46000,3.310000,
Kepler-184 b,0,2014,10.68757600,2.360,6.17000,2.580000,
Kepler-184 c,0,2014,20.30300500,1.970,8.80000,6.320000,
Kepler-184 d,0,2014,29.02235800,2.490,6.76000,2.410000,
Kepler-1840 b,0,2021,131.19000240,2.778,8.13000,2.080000,
Kepler-1841 b,0,2021,25.88599968,1.489,2.82000,4.690000,
Kepler-1842 b,0,2021,14.02639961,2.354,6.14000,2.590000,
Kepler-1843 b,0,2021,25.54339981,2.709,7.80000,2.160000,
Kepler-1844 b,0,2021,3.92451000,3.036,9.46000,1.860000,
Kepler-1845 b,0,2021,11.60649967,2.438,6.52000,2.470000,
Kepler-1846 b,0,2021,14.82009983,1.764,3.76000,3.770000,
Kepler-1847 b,0,2021,11.12969971,2.745,7.97000,2.120000,
Kepler-1848 b,0,2021,5.60402012,1.409,2.57000,5.050000,
Kepler-1849 b,0,2021,57.29290009,2.387,6.29000,2.540000,
Kepler-185 b,0,2014,1.63290000,1.170,1.71000,5.870000,
Kepler-185 c,0,2014,20.72904200,2.020,4.74000,3.160000,
Kepler-1850 b,0,2021,1.38580000,0.729,0.31300,4.440000,
Kepler-1851 b,0,2021,12.02289963,3.900,14.50000,1.340000,
Kepler-1852 b,0,2021,7.97094011,1.886,4.22000,3.460000,
Kepler-1853 b,0,2021,48.88819885,1.519,2.92000,4.580000,
Kepler-1854 b,0,2021,39.83110046,2.587,7.21000,2.290000,
Kepler-1855 b,0,2021,0.72733098,1.216,1.96000,5.990000,
Kepler-1856 b,0,2021,1.30200005,1.734,3.66000,3.850000,
Kepler-1857 b,0,2021,8.94340992,1.961,4.50000,3.280000,
Kepler-1858 b,0,2021,88.07160187,2.422,6.44000,2.490000,
Kepler-1859 b,0,2021,2.72959995,1.583,3.13000,4.330000,
Kepler-186 b,0,2014,3.88679070,1.070,1.24000,5.560000,
Kepler-186 c,0,2014,7.26730200,1.250,2.10000,5.910000,
Kepler-186 d,0,2014,13.34299600,1.400,2.54000,5.090000,
Kepler-186 e,0,2014,22.40770400,1.270,2.15000,5.770000,
Kepler-186 f,0,2014,129.94410000,1.170,1.71000,5.870000,
Kepler-1860 b,0,2021,12.73719978,1.139,1.55000,5.770000,
Kepler-1861 b,0,2021,40.03060150,2.207,5.50000,2.810000,
Kepler-1862 b,0,2021,16.05730057,2.203,5.49000,2.820000,
Kepler-1863 b,0,2021,44.99760056,2.263,5.74000,2.720000,
Kepler-1864 b,0,2021,3.88151002,0.754,0.35300,4.520000,
Kepler-1865 b,0,2021,2.52400994,1.577,3.11000,4.360000,
Kepler-1866 b,0,2021,11.66009998,2.082,4.99000,3.040000,
Kepler-1867 b,0,2021,9.88735962,1.160,1.65000,5.810000,
Kepler-1868 b,0,2021,211.03399660,3.150,10.10000,1.780000,
Kepler-1869 b,0,2021,8.16736031,1.120,1.46000,5.720000,
Kepler-187 b,0,2014,4.93886400,1.410,2.57000,5.040000,
Kepler-187 c,0,2014,10.64026300,2.670,7.61000,2.200000,
Kepler-1870 b,0,2021,3.60694003,2.101,5.07000,3.000000,
Kepler-1871 b,0,2021,1.95270002,2.422,6.44000,2.490000,
Kepler-1872 b,0,2021,3.82591009,2.384,6.28000,2.550000,
Kepler-1873 b,0,2021,0.55884200,1.626,3.28000,4.190000,
Kepler-1874 b,0,2021,56.57320023,2.211,5.52000,2.810000,
Kepler-1875 b,0,2021,34.45859909,3.227,10.50000,1.720000,
Kepler-1876 b,0,2021,6.99202013,0.980,0.90500,5.280000,
Kepler-1877 b,0,2021,2.37756991,0.624,0.17900,4.050000,
Kepler-1878 b,0,2021,4.44587994,2.920,8.86000,1.960000,
Kepler-1879 b,0,2021,10.61340046,2.065,4.92000,3.070000,
Kepler-188 b,0,2014,2.06189700,1.680,3.46000,4.010000,
Kepler-188 c,0,2014,5.99655300,3.190,10.30000,1.740000,
Kepler-1880 b,0,2021,6.30921984,2.117,5.13000,2.970000,
Kepler-1881 b,0,2021,159.39399720,2.981,9.17000,1.900000,
Kepler-1882 b,0,2021,13.78730011,1.487,2.81000,4.700000,
Kepler-1883 b,0,2021,103.42700200,3.251,10.60000,1.700000,
Kepler-1884 b,0,2021,8.98832035,1.814,3.95000,3.640000,
Kepler-1885 b,0,2021,2.52255988,1.511,2.89000,4.600000,
Kepler-1886 b,0,2021,24.27580070,2.582,7.18000,2.290000,
Kepler-1887 b,0,2021,19.94750023,2.925,8.88000,1.950000,
Kepler-1888 b,0,2021,11.39169979,1.326,2.32000,5.470000,
Kepler-1889 b,0,2021,37.30369949,2.944,8.98000,1.930000,
Kepler-189 b,0,2014,10.39993100,1.210,1.92000,5.960000,
Kepler-189 c,0,2014,20.13486600,2.380,22.70000,9.250000,
Kepler-1890 b,0,2021,4.82059002,0.869,0.58700,4.920000,
Kepler-1891 b,0,2021,4.02229023,1.521,2.93000,4.570000,
Kepler-1892 b,0,2021,6.33123016,1.837,4.03000,3.570000,
Kepler-1893 b,0,2021,4.17936993,1.706,3.55000,3.930000,
Kepler-1894 b,0,2021,2.76266003,1.201,1.87000,5.930000,
Kepler-1895 b,0,2021,6.07029009,2.119,5.14000,2.970000,
Kepler-1896 b,0,2021,44.87020111,3.099,9.80000,1.810000,
Kepler-1897 b,0,2021,24.22030067,2.814,8.32000,2.050000,
Kepler-1898 b,0,2021,4.76562023,0.934,0.76000,5.130000,
Kepler-1899 b,0,2021,4.09577990,1.551,3.02000,4.450000,
Kepler-19 b,0,2011,9.28716000,2.209,8.40000,10.400000,
Kepler-19 c,0,2011,28.73100000,3.680,13.10000,1.440000,
Kepler-19 d,0,2017,62.95000000,5.060,22.50000,0.954000,
Kepler-190 b,0,2014,2.01999900,1.560,3.05000,4.410000,
Kepler-190 c,0,2014,3.76302400,1.460,2.73000,4.820000,
Kepler-1900 b,0,2021,2.98622990,1.623,3.27000,4.200000,
Kepler-1901 b,0,2021,3.48412991,1.474,2.77000,4.750000,
Kepler-1902 b,0,2021,3.82222009,1.176,1.74000,5.880000,
Kepler-1903 b,0,2021,17.06789970,2.286,5.85000,2.690000,
Kepler-1904 b,0,2021,4.57702017,1.390,2.51000,5.130000,
Kepler-1905 b,0,2021,3.42392993,1.446,2.69000,4.890000,
Kepler-1906 b,0,2021,7.36268997,2.776,8.13000,2.090000,
Kepler-1907 b,0,2021,5.65245009,0.870,0.58900,4.920000,
Kepler-1907 c,0,2021,14.86390018,1.155,1.63000,5.810000,
Kepler-1909 b,0,2021,2.39160991,1.092,1.33000,5.610000,
Kepler-191 b,0,2014,9.93963200,1.340,2.36000,5.390000,
Kepler-191 c,0,2014,17.73850600,1.860,4.12000,3.520000,
Kepler-191 d,0,2016,5.94504102,2.280,5.82000,2.700000,
Kepler-1910 b,0,2021,5.68876982,1.184,1.78000,5.890000,
Kepler-1911 b,0,2021,5.99079990,1.011,1.01000,5.370000,
Kepler-1912 b,0,2021,6.05921984,1.357,2.41000,5.300000,
Kepler-1913 b,0,2021,14.19600010,1.519,2.92000,4.580000,
Kepler-1914 b,0,2021,30.82789993,2.943,8.97000,1.930000,
Kepler-1915 b,0,2021,13.83539963,3.218,10.40000,1.710000,
Kepler-1916 b,0,2021,31.25429916,2.618,7.35000,2.250000,
Kepler-1917 b,0,2021,12.90240002,1.890,4.23000,3.440000,
Kepler-1918 b,0,2021,47.05640030,2.298,5.89000,2.670000,
Kepler-1919 b,0,2021,37.88660049,2.624,7.38000,2.240000,
Kepler-192 b,0,2014,9.92674600,2.740,7.95000,2.120000,
Kepler-192 c,0,2014,21.22340000,2.790,8.20000,2.070000,
Kepler-192 d,0,2016,6.47027579,1.020,1.04000,5.390000,
Kepler-1920 b,0,2021,30.25410080,2.954,9.03000,1.920000,
Kepler-1921 b,0,2021,20.03479958,2.895,8.72000,1.980000,
Kepler-1922 b,0,2021,13.22259998,2.291,5.86000,2.680000,
Kepler-1923 b,0,2021,52.60969925,1.960,4.50000,3.290000,
Kepler-1924 b,0,2021,15.33170033,2.654,7.53000,2.210000,
Kepler-1925 b,0,2021,46.71640015,3.002,9.28000,1.890000,
Kepler-1926 b,0,2021,42.87770081,2.315,5.97000,2.640000,
Kepler-1927 b,0,2021,73.75039673,3.406,11.50000,1.600000,
Kepler-1928 b,0,2021,19.57783000,1.992,4.63000,3.220000,
Kepler-1929 b,0,2021,59.36249924,3.073,9.65000,1.830000,
Kepler-193 b,0,2014,11.38848000,2.390,6.30000,2.540000,
Kepler-193 c,0,2014,50.69749400,2.750,8.00000,2.110000,
Kepler-1930 b,0,2021,13.02680016,1.530,2.95000,4.530000,
Kepler-1931 b,0,2021,38.57609940,2.653,7.53000,2.220000,
Kepler-1932 b,0,2021,0.52417702,1.515,2.91000,4.600000,
Kepler-1933 b,0,2021,4.94329023,1.180,1.76000,5.890000,
Kepler-1934 b,0,2021,1.41975999,0.913,0.70200,5.070000,
Kepler-1935 b,0,2021,3.95140004,2.503,6.82000,2.390000,
Kepler-1936 b,0,2021,126.55699920,3.166,10.20000,1.770000,
Kepler-1937 b,0,2021,9.68859959,3.023,9.39000,1.870000,
Kepler-1938 b,0,2021,13.06260014,1.828,4.00000,3.600000,
Kepler-1939 b,0,2021,2.79065990,1.165,1.68000,5.840000,
Kepler-194 b,0,2014,2.09228100,1.510,2.89000,4.610000,
Kepler-194 c,0,2014,17.30803200,2.590,7.22000,2.280000,
Kepler-194 d,0,2014,52.81497300,2.400,6.35000,2.520000,
Kepler-1940 b,0,2021,4.95061016,1.547,3.01000,4.460000,
Kepler-1941 b,0,2021,31.33510017,2.650,7.51000,2.220000,
Kepler-1942 b,0,2021,4.62604999,2.117,5.13000,2.970000,
Kepler-1943 b,0,2021,4.85018015,1.549,3.02000,4.470000,
Kepler-1944 b,0,2021,9.84257984,2.760,8.05000,2.100000,
Kepler-1945 b,0,2021,6.08003998,1.289,2.21000,5.670000,
Kepler-1946 b,0,2021,3.03519011,2.488,6.75000,2.410000,
Kepler-1947 b,0,2021,6.96363020,1.010,1.01000,5.380000,
Kepler-1948 b,0,2021,15.57129955,1.033,1.09000,5.440000,
Kepler-1949 b,0,2021,2.20828009,2.220,5.56000,2.790000,
Kepler-195 b,0,2014,8.30787200,2.030,4.78000,3.140000,
Kepler-195 c,0,2014,34.09686300,1.550,3.02000,4.460000,
Kepler-1950 b,0,2021,10.77690029,1.527,2.95000,4.550000,
Kepler-1951 b,0,2021,20.65780067,2.321,6.00000,2.640000,
Kepler-1952 b,0,2021,27.21080017,1.239,2.07000,5.980000,
Kepler-1953 b,0,2021,6.24565983,1.286,2.20000,5.690000,
Kepler-1954 b,0,2021,5.88343000,1.802,3.90000,3.660000,
Kepler-1955 b,0,2021,14.26519966,1.167,1.69000,5.850000,
Kepler-1956 b,0,2021,5.94371986,1.089,1.32000,5.610000,
Kepler-1957 b,0,2021,2.18662000,0.944,0.79000,5.160000,
Kepler-1958 b,0,2021,9.32861996,2.051,4.86000,3.090000,
Kepler-1959 b,0,2021,6.38669014,1.143,1.57000,5.780000,
Kepler-196 b,0,2014,20.73988600,1.900,4.27000,3.420000,
Kepler-196 c,0,2014,47.42773700,2.240,5.65000,2.760000,
Kepler-196 d,0,2021,122.08000180,2.661,7.56000,2.210000,
Kepler-1960 b,0,2021,2.29794002,1.307,2.26000,5.560000,
Kepler-1961 b,0,2021,5.60471010,1.619,3.25000,4.210000,
Kepler-1962 b,0,2021,7.99145985,1.215,1.95000,5.980000,
Kepler-1963 b,0,2021,1.96226001,0.744,0.33700,4.490000,
