pl_name,sy_mnum,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim
Kepler-1350 c,0,2016,1.76678906,0.00000712,-0.00000712,0,1.730,0.120,-0.180,0,3.64000,,,0,3.860000,,,0,0.03045,0.00102,-0.00092,0,,,,
Kepler-1351 b,0,2016,0.91614077,0.00000192,-0.00000192,0,0.650,0.050,-0.040,0,0.20800,,,0,4.160000,,,0,0.00897,0.00063,-0.00020,0,,,,
Kepler-1352 b,0,2016,1.87788275,0.00000735,-0.00000735,0,0.890,0.250,-0.110,0,0.64000,,,0,4.990000,,,0,0.00654,0.00028,-0.00021,0,,,,
Kepler-1353 b,0,2016,24.75439660,0.00014310,-0.00014310,0,1.800,0.370,-0.130,0,3.89000,,,0,3.670000,,,0,0.02309,0.00455,-0.00115,0,,,,
Kepler-1354 b,0,2016,76.61337700,0.00077730,-0.00077730,0,2.970,1.220,-0.500,0,9.11000,,,0,1.910000,,,0,0.02224,0.00270,-0.00163,0,,,,
Kepler-1355 b,0,2016,1.28958811,0.00000350,-0.00000350,0,1.460,0.120,-0.100,0,2.73000,,,0,4.820000,,,0,0.01569,0.00079,-0.00060,0,,,,
Kepler-1356 b,0,2016,0.63400294,0.00000120,-0.00000120,0,1.530,0.110,-0.100,0,2.96000,,,0,4.540000,,,0,0.01772,0.00083,-0.00071,0,,,,
Kepler-1357 b,0,2016,3.00913240,0.00001520,-0.00001520,0,1.280,0.200,-0.110,0,2.18000,,,0,5.710000,,,0,0.01288,0.00074,-0.00047,0,,,,
Kepler-1358 b,0,2016,7.06317341,0.00002900,-0.00002900,0,1.120,0.070,-0.100,0,1.46000,,,0,5.710000,,,0,0.01301,0.00036,-0.00077,0,,,,
Kepler-1359 b,0,2016,59.49709520,0.00050520,-0.00050520,0,2.830,0.450,-0.320,0,8.40000,,,0,2.040000,,,0,0.03562,0.00554,-0.00396,0,,,,
Kepler-136 b,0,2014,11.57890000,0.00003000,-0.00003000,0,2.050,0.380,-0.380,0,19.80000,11.70000,-10.40000,0,12.600000,,,0,0.01446,0.00022,-0.00037,0,,,,
Kepler-136 c,0,2014,16.39923500,0.00005100,-0.00005100,0,1.990,0.370,-0.370,0,4.62000,,,0,3.220000,,,0,0.01389,0.00034,-0.00023,0,,,,
Kepler-1360 b,0,2016,40.52864130,0.00033280,-0.00033280,0,3.400,1.170,-0.760,0,11.50000,,,0,1.610000,,,0,0.01742,0.00059,-0.00043,0,,,,
Kepler-1361 b,0,2016,3.57554956,0.00002329,-0.00002329,0,0.860,0.120,-0.120,0,0.56600,,,0,4.890000,,,0,0.00999,0.00126,-0.00125,0,,,,
Kepler-1362 b,0,2016,136.20562600,0.00127800,-0.00127800,0,2.600,0.120,-0.190,0,7.27000,,,0,2.270000,,,0,0.03238,0.00098,-0.00196,0,,,,
Kepler-1363 b,0,2016,2.94194094,0.00001171,-0.00001171,0,1.250,0.090,-0.080,0,2.10000,,,0,5.910000,,,0,0.01557,0.00091,-0.00049,0,,,,
Kepler-1364 b,0,2016,13.32196237,0.00008114,-0.00008114,0,2.150,0.800,-0.390,0,5.27000,,,0,2.910000,,,0,0.01121,0.00145,-0.00061,0,,,,
Kepler-1365 b,0,2016,7.69993485,0.00004726,-0.00004726,0,0.920,0.140,-0.100,0,0.72100,,,0,5.090000,,,0,0.00783,0.00025,-0.00040,0,,,,
Kepler-1365 c,0,2016,4.77468005,0.00004014,-0.00004014,0,0.800,0.120,-0.080,0,0.43700,,,0,4.690000,,,0,0.00653,0.00041,-0.00022,0,,,,
Kepler-1366 b,0,2016,2.16457097,0.00000683,-0.00000683,0,1.430,0.100,-0.100,0,2.63000,,,0,4.940000,,,0,0.02172,0.00114,-0.00076,0,,,,
Kepler-1367 b,0,2016,1.57409027,0.00000524,-0.00000524,0,0.920,0.070,-0.080,0,0.72100,,,0,5.090000,,,0,0.01430,0.00089,-0.00037,0,,,,
Kepler-1368 b,0,2016,0.67564949,0.00000255,-0.00000255,0,1.650,0.350,-0.170,0,3.36000,,,0,4.110000,,,0,0.01370,0.00057,-0.00042,0,,,,
Kepler-1369 b,0,2016,25.87314800,0.00014530,-0.00014530,0,2.690,0.420,-0.250,0,7.70000,,,0,2.170000,,,0,0.02502,0.00089,-0.00109,0,,,,
Kepler-137 b,0,2014,8.43638700,0.00001800,-0.00001800,0,1.470,0.110,-0.110,0,2.76000,,,0,4.770000,,,0,0.01880,0.00026,-0.00163,0,,,,
Kepler-137 c,0,2014,18.73575300,0.00003500,-0.00003500,0,1.880,0.140,-0.140,0,4.19000,,,0,3.470000,,,0,0.02416,0.00002,-0.00236,0,,,,
Kepler-1370 b,0,2016,20.26416840,0.00011110,-0.00011110,0,1.840,0.660,-0.260,0,4.04000,,,0,3.560000,,,0,0.01272,0.00046,-0.00041,0,,,,
Kepler-1370 c,0,2016,7.44142113,0.00005404,-0.00005404,0,1.270,0.560,-0.180,0,2.15000,,,0,5.770000,,,0,0.00863,0.00046,-0.00027,0,,,,
Kepler-1371 b,0,2016,3.44620390,0.00002017,-0.00002017,0,0.730,0.080,-0.050,0,0.31500,,,0,4.450000,,,0,0.00818,0.00057,-0.00027,0,,,,
Kepler-1371 c,0,2016,2.00541269,0.00001065,-0.00001065,0,0.640,0.070,-0.050,0,0.19600,,,0,4.110000,,,0,0.00676,0.00042,-0.00037,0,,,,
Kepler-1372 b,0,2016,1.31155557,0.00000554,-0.00000554,0,1.270,0.440,-0.130,0,2.15000,,,0,5.770000,,,0,0.01200,0.00268,-0.00072,0,,,,
Kepler-1373 b,0,2016,1.29123275,0.00000646,-0.00000646,0,1.160,0.540,-0.190,0,1.65000,,,0,5.810000,,,0,0.00776,0.00037,-0.00037,0,,,,
Kepler-1374 b,0,2016,10.65276707,0.00005294,-0.00005294,0,2.290,0.200,-0.180,0,5.86000,,,0,2.680000,,,0,0.02647,0.00119,-0.00087,0,,,,
Kepler-1375 b,0,2016,3.30041920,0.00001505,-0.00001505,0,1.740,0.680,-0.340,0,3.68000,,,0,3.840000,,,0,0.00918,0.00027,-0.00032,0,,,,
Kepler-1376 b,0,2016,5.30880656,0.00004525,-0.00004525,0,1.050,0.210,-0.090,0,1.16000,,,0,5.510000,,,0,0.01030,0.00061,-0.00036,0,,,,
Kepler-1377 b,0,2016,0.74092842,0.00000185,-0.00000185,0,1.250,0.090,-0.080,0,2.10000,,,0,5.910000,,,0,0.01380,0.00058,-0.00071,0,,,,
Kepler-1378 b,0,2016,11.95398936,0.00007990,-0.00007990,0,2.200,0.710,-0.140,0,5.48000,,,0,2.830000,,,0,0.02976,0.00966,-0.00175,0,,,,
Kepler-1379 b,0,2016,0.88184115,0.00000313,-0.00000313,0,1.300,0.120,-0.090,0,2.24000,,,0,5.600000,,,0,0.01505,0.00092,-0.00041,0,,,,
Kepler-138 b,0,2014,10.31260000,0.00040000,-0.00060000,0,0.522,0.032,-0.032,0,0.06600,0.05900,-0.03700,0,2.600000,2.400000,-1.500000,0,0.01080,0.00030,-0.00030,0,0.083,0.020,-0.020,0
Kepler-138 c,0,2014,13.78130000,0.00010000,-0.00010000,0,1.197,0.070,-0.070,0,1.97000,1.91200,-1.12000,0,6.200000,5.800000,-3.400000,0,0.02470,0.00050,-0.00050,0,2.100,0.340,-0.440,0
Kepler-138 d,0,2014,23.08810000,0.00090000,-0.00080000,0,1.212,0.075,-0.075,0,0.64000,0.67400,-0.38700,0,2.100000,2.200000,-1.200000,0,0.02510,0.00070,-0.00070,0,0.395,0.082,-0.092,0
Kepler-1380 b,0,2016,10.31082450,0.00010420,-0.00010420,0,1.430,0.260,-0.110,0,2.63000,,,0,4.940000,,,0,0.01376,0.00089,-0.00049,0,,,,
Kepler-1381 b,0,2016,25.38426860,0.00017570,-0.00017570,0,2.250,0.290,-0.190,0,5.69000,,,0,2.740000,,,0,0.02219,0.00118,-0.00080,0,,,,
Kepler-1382 b,0,2016,16.35830550,0.00010240,-0.00010240,0,1.880,0.390,-0.340,0,4.19000,,,0,3.470000,,,0,0.00985,0.00027,-0.00026,0,,,,
Kepler-1383 b,0,2016,13.90935830,0.00015520,-0.00015520,0,1.410,0.630,-0.290,0,2.57000,,,0,5.040000,,,0,0.00886,0.00040,-0.00038,0,,,,
Kepler-1384 b,0,2016,15.36262753,0.00008765,-0.00008765,0,1.940,0.430,-0.200,0,4.42000,,,0,3.330000,,,0,0.02379,0.00512,-0.00212,0,,,,
Kepler-1385 b,0,2016,2.88879862,0.00001881,-0.00001881,0,0.850,0.200,-0.130,0,0.54300,,,0,4.860000,,,0,0.00588,0.00034,-0.00018,0,,,,
Kepler-1386 b,0,2016,6.73972381,0.00007022,-0.00007022,0,1.240,0.380,-0.130,0,2.07000,,,0,5.970000,,,0,0.01074,0.00067,-0.00042,0,,,,
Kepler-1387 b,0,2016,2.27952666,0.00000885,-0.00000885,0,0.930,0.050,-0.090,0,0.74900,,,0,5.120000,,,0,0.01066,0.00021,-0.00089,0,,,,
Kepler-1388 b,0,2016,12.28546030,0.00008795,-0.00008795,0,2.590,0.130,-0.140,0,7.22000,,,0,2.280000,,,0,0.03901,0.00148,-0.00097,0,,,,
Kepler-1388 c,0,2016,5.53608151,0.00002880,-0.00002880,0,2.260,0.140,-0.110,0,5.73000,,,0,2.730000,,,0,0.03430,0.00172,-0.00084,0,,,,
Kepler-1388 d,0,2016,20.95681580,0.00017130,-0.00017130,0,2.860,0.120,-0.190,0,8.55000,,,0,2.010000,,,0,0.04253,0.00128,-0.00182,0,,,,
Kepler-1388 e,0,2016,37.63270840,0.00072690,-0.00072690,0,2.460,0.140,-0.150,0,6.62000,,,0,2.440000,,,0,0.03660,0.00185,-0.00122,0,,,,
Kepler-1389 b,0,2016,99.25309510,0.00087110,-0.00087110,0,1.770,0.050,-0.140,0,3.78000,,,0,3.750000,,,0,0.02153,0.00026,-0.00160,0,,,,
Kepler-139 b,0,2014,15.77104400,0.00003700,-0.00003700,0,2.940,0.570,-0.570,0,8.96000,,,0,1.940000,,,0,0.02083,0.00037,-0.00015,0,,,,
Kepler-139 c,0,2014,157.07287800,0.00172000,-0.00172000,0,3.380,0.690,-0.690,0,11.40000,,,0,1.620000,,,0,0.02110,0.00061,-0.00029,0,,,,
Kepler-1390 b,0,2016,6.48021673,0.00004630,-0.00004630,0,1.180,0.250,-0.130,0,1.76000,,,0,5.890000,,,0,0.01067,0.00071,-0.00049,0,,,,
Kepler-1391 b,0,2016,54.40923330,0.00052360,-0.00052360,0,1.680,0.260,-0.180,0,3.46000,,,0,4.010000,,,0,0.01393,0.00047,-0.00046,0,,,,
Kepler-1392 b,0,2016,15.14103970,0.00011350,-0.00011350,0,1.960,0.220,-0.160,0,4.50000,,,0,3.280000,,,0,0.02108,0.00098,-0.00068,0,,,,
Kepler-1393 b,0,2016,2.44357812,0.00001231,-0.00001231,0,0.800,0.040,-0.080,0,0.43700,,,0,4.690000,,,0,0.00778,0.00012,-0.00068,0,,,,
Kepler-1394 b,0,2016,3.93766373,0.00003657,-0.00003657,0,1.390,0.200,-0.220,0,2.51000,,,0,5.140000,,,0,0.00453,0.00026,-0.00011,0,,,,
Kepler-1395 b,0,2016,3.78470649,0.00002720,-0.00002720,0,0.800,0.090,-0.060,0,0.43700,,,0,4.690000,,,0,0.00554,0.00032,-0.00017,0,,,,
Kepler-1396 b,0,2016,18.22064210,0.00013760,-0.00013760,0,2.070,0.790,-0.370,0,4.94000,,,0,3.060000,,,0,0.01466,0.00179,-0.00159,0,,,,
Kepler-1397 b,0,2016,47.44995500,0.00075200,-0.00075200,0,1.720,0.190,-0.140,0,3.61000,,,0,3.900000,,,0,0.01374,0.00077,-0.00047,0,,,,
Kepler-1398 b,0,2016,2.78815679,0.00002021,-0.00002021,0,0.900,0.280,-0.120,0,0.66600,,,0,5.020000,,,0,0.00719,0.00012,-0.00046,0,,,,
Kepler-1398 c,0,2016,4.13827595,0.00002616,-0.00002616,0,1.030,0.370,-0.150,0,1.08000,,,0,5.430000,,,0,0.00787,0.00159,-0.00064,0,,,,
Kepler-1399 b,0,2016,1.63865306,0.00000895,-0.00000895,0,1.250,0.220,-0.110,0,2.10000,,,0,5.910000,,,0,0.01223,0.00087,-0.00032,0,,,,
Kepler-14 b,0,2011,6.79012300,0.00000430,-0.00000430,0,12.733,0.818,-0.605,0,2669.66000,111.24000,-108.06000,0,7.100000,1.100000,-1.100000,0,0.05690,0.00130,-0.00130,0,682.900,26.700,-24.600,0
Kepler-140 b,0,2014,3.25427000,0.00000800,-0.00000800,0,1.610,0.310,-0.310,0,3.22000,,,0,4.240000,,,0,0.01162,0.00019,-0.00025,0,,,,
Kepler-140 c,0,2014,91.35328200,0.00137000,-0.00137000,0,1.800,0.350,-0.350,0,3.89000,,,0,3.670000,,,0,0.01325,0.00049,-0.00020,0,,,,
Kepler-1400 b,0,2016,9.06689421,0.00006982,-0.00006982,0,1.620,0.110,-0.110,0,3.26000,,,0,4.210000,,,0,0.01890,0.00085,-0.00106,0,,,,
Kepler-1401 b,0,2016,11.20066445,0.00008804,-0.00008804,0,1.680,0.370,-0.180,0,3.46000,,,0,4.010000,,,0,0.01396,0.00072,-0.00042,0,,,,
Kepler-1402 b,0,2016,2.03387914,0.00001415,-0.00001415,0,0.760,0.080,-0.070,0,0.36300,,,0,4.540000,,,0,0.00832,0.00016,-0.00063,0,,,,
Kepler-1403 b,0,2016,5.19492202,0.00002801,-0.00002801,0,2.140,0.540,-0.260,0,5.22000,,,0,2.930000,,,0,0.01651,0.00077,-0.00065,0,,,,
Kepler-1404 b,0,2016,15.93147390,0.00011330,-0.00011330,0,2.010,0.140,-0.210,0,4.70000,,,0,3.180000,,,0,0.02339,0.00052,-0.00186,0,,,,
Kepler-1405 b,0,2016,28.22741840,0.00013920,-0.00013920,0,3.960,0.880,-0.450,0,14.90000,,,0,1.320000,,,0,0.03351,0.00129,-0.00085,0,,,,
Kepler-1406 b,0,2016,11.62905828,0.00006904,-0.00006904,0,1.100,0.180,-0.130,0,1.37000,,,0,5.660000,,,0,0.00888,0.00037,-0.00053,0,,,,
Kepler-1407 b,0,2016,20.07115040,0.00054530,-0.00054530,0,2.250,0.530,-0.320,0,5.69000,,,0,2.740000,,,0,0.01764,0.00071,-0.00136,0,,,,
Kepler-1408 b,0,2016,2.99793191,0.00002517,-0.00002517,0,0.890,68.910,-0.150,0,0.64000,,,0,4.990000,,,0,0.00621,0.00032,-0.00025,0,,,,
Kepler-1409 b,0,2016,0.76486493,0.00000240,-0.00000240,0,1.040,0.080,-0.070,0,1.12000,,,0,5.470000,,,0,0.01170,0.00066,-0.00059,0,,,,
Kepler-141 b,0,2014,3.10767500,0.00002200,-0.00002200,0,0.690,0.050,-0.050,0,0.25700,,,0,4.300000,,,0,0.00781,0.00031,-0.00054,0,,,,
Kepler-141 c,0,2014,7.01060600,0.00002000,-0.00002000,0,1.410,0.090,-0.090,0,2.57000,,,0,5.040000,,,0,0.01790,0.00130,-0.00130,0,,,,
Kepler-1410 b,0,2016,60.86616800,0.00051610,-0.00051610,0,1.780,0.120,-0.140,0,3.82000,,,0,3.720000,,,0,0.02737,0.00117,-0.00133,0,,,,
Kepler-1411 b,0,2016,86.11508880,0.00097280,-0.00097280,0,2.820,0.430,-0.240,0,8.35000,,,0,2.050000,,,0,0.02790,0.00132,-0.00100,0,,,,
Kepler-1412 b,0,2016,3.61460510,0.00002139,-0.00002139,0,0.830,0.150,-0.130,0,0.49800,,,0,4.790000,,,0,0.00623,0.00027,-0.00030,0,,,,
Kepler-1413 b,0,2016,13.18296420,0.00010820,-0.00010820,0,1.820,0.160,-0.150,0,3.97000,,,0,3.620000,,,0,0.02123,0.00122,-0.00119,0,,,,
Kepler-1414 b,0,2016,3.51576315,0.00001186,-0.00001186,0,1.230,0.090,-0.080,0,2.04000,,,0,6.020000,,,0,0.01463,0.00085,-0.00066,0,,,,
Kepler-1415 b,0,2016,0.63642408,0.00000160,-0.00000160,0,1.290,0.120,-0.080,0,2.21000,,,0,5.660000,,,0,0.01373,0.00087,-0.00062,0,,,,
Kepler-1416 b,0,2016,1.49514952,0.00001069,-0.00001069,0,0.880,0.330,-0.140,0,0.61500,,,0,4.960000,,,0,0.00673,0.00043,-0.00027,0,,,,
Kepler-1417 b,0,2016,20.35052130,0.00030370,-0.00030370,0,1.000,0.200,-0.110,0,0.97200,,,0,5.340000,,,0,0.00915,0.00028,-0.00055,0,,,,
Kepler-1418 b,0,2016,22.47644250,0.00017470,-0.00017470,0,1.660,0.080,-0.140,0,3.39000,,,0,4.070000,,,0,0.02129,0.00073,-0.00141,0,,,,
Kepler-1419 b,0,2016,42.52158950,0.00050320,-0.00050320,0,2.860,0.660,-0.290,0,8.55000,,,0,2.010000,,,0,0.02602,0.00167,-0.00073,0,,,,
Kepler-142 b,0,2014,2.02415200,0.00000300,-0.00000300,0,1.990,0.390,-0.390,0,4.62000,,,0,3.220000,,,0,0.01489,0.00022,-0.00022,0,,,,
Kepler-142 c,0,2014,4.76170200,0.00000500,-0.00000500,0,2.860,0.550,-0.550,0,8.55000,,,0,2.010000,,,0,0.02046,0.00026,-0.00010,0,,,,
Kepler-142 d,0,2014,41.80911800,0.00056200,-0.00056200,0,2.160,0.470,-0.470,0,5.31000,,,0,2.900000,,,0,0.01252,0.00052,-0.00023,0,,,,
Kepler-1420 b,0,2016,6.69960006,0.00004500,-0.00004500,0,1.280,0.140,-0.120,0,2.18000,,,0,5.710000,,,0,0.01519,0.00089,-0.00082,0,,,,
Kepler-1421 b,0,2016,6.91311120,0.00014000,-0.00014000,0,0.930,0.200,-0.110,0,0.74900,,,0,5.120000,,,0,0.00568,0.00044,-0.00020,0,,,,
Kepler-1422 b,0,2016,18.60519420,0.00032460,-0.00032460,0,2.020,0.410,-0.270,0,4.74000,,,0,3.160000,,,0,0.01491,0.00082,-0.00069,0,,,,
Kepler-1423 b,0,2016,23.95537800,0.00017290,-0.00017290,0,1.060,0.090,-0.070,0,1.20000,,,0,5.540000,,,0,0.01347,0.00093,-0.00062,0,,,,
Kepler-1424 b,0,2016,29.60917440,0.00030020,-0.00030020,0,1.160,0.160,-0.120,0,1.65000,,,0,5.810000,,,0,0.01048,0.00036,-0.00052,0,,,,
Kepler-1425 b,0,2016,14.45413020,0.00016210,-0.00016210,0,0.940,0.190,-0.130,0,0.77900,,,0,5.150000,,,0,0.00920,0.00108,-0.00093,0,,,,
Kepler-1426 b,0,2016,14.25632270,0.00019400,-0.00019400,0,1.560,0.330,-0.170,0,3.05000,,,0,4.410000,,,0,0.01363,0.00052,-0.00091,0,,,,
Kepler-1427 b,0,2016,0.96897238,0.00000677,-0.00000677,0,1.100,0.240,-0.120,0,1.37000,,,0,5.660000,,,0,0.00990,0.00085,-0.00039,0,,,,
Kepler-1428 b,0,2016,10.67607169,0.00006093,-0.00006093,0,1.640,0.140,-0.100,0,3.33000,,,0,4.150000,,,0,0.01101,0.00049,-0.00029,0,,,,
Kepler-1429 b,0,2016,4.48487493,0.00004558,-0.00004558,0,1.290,0.350,-0.140,0,2.21000,,,0,5.660000,,,0,0.01054,0.00068,-0.00063,0,,,,
Kepler-143 b,0,2014,16.00758300,0.00009300,-0.00009300,0,2.410,0.600,-0.600,0,6.39000,,,0,2.510000,,,0,0.01609,0.00107,-0.00142,0,,,,
Kepler-143 c,0,2014,27.08251100,0.00016900,-0.00016900,0,3.370,0.840,-0.840,0,11.30000,,,0,1.620000,,,0,0.01932,0.00073,-0.00073,0,,,,
Kepler-1430 b,0,2016,2.46050993,0.00001273,-0.00001273,0,1.180,0.090,-0.080,0,1.76000,,,0,5.890000,,,0,0.01485,0.00098,-0.00054,0,,,,
Kepler-1431 b,0,2016,5.86601526,0.00004724,-0.00004724,0,1.470,0.420,-0.160,0,2.76000,,,0,4.770000,,,0,0.01288,0.00045,-0.00069,0,,,,
Kepler-1432 b,0,2016,23.91090110,0.00027030,-0.00027030,0,2.220,0.690,-0.300,0,5.56000,,,0,2.790000,,,0,0.01810,0.00299,-0.00139,0,,,,
Kepler-1433 b,0,2016,4.13592271,0.00002888,-0.00002888,0,1.560,0.450,-0.180,0,3.05000,,,0,4.410000,,,0,0.01167,0.00073,-0.00046,0,,,,
Kepler-1434 b,0,2016,8.05333618,0.00008907,-0.00008907,0,1.110,0.210,-0.200,0,1.41000,,,0,5.670000,,,0,0.00549,0.00023,-0.00032,0,,,,
Kepler-1435 b,0,2016,4.45343281,0.00003591,-0.00003591,0,0.860,0.120,-0.090,0,0.56600,,,0,4.890000,,,0,0.00644,0.00023,-0.00031,0,,,,
Kepler-1436 b,0,2016,9.70571600,0.00016380,-0.00016380,0,1.310,0.350,-0.180,0,2.27000,,,0,5.550000,,,0,0.01104,0.00045,-0.00068,0,,,,
Kepler-1437 b,0,2016,10.92954610,0.00011720,-0.00011720,0,1.370,0.170,-0.130,0,2.45000,,,0,5.240000,,,0,0.01383,0.00039,-0.00102,0,,,,
Kepler-1438 b,0,2016,2.31942009,0.00001702,-0.00001702,0,0.940,0.190,-0.100,0,0.77900,,,0,5.150000,,,0,0.00927,0.00049,-0.00072,0,,,,
Kepler-1439 b,0,2016,8.07392849,0.00004784,-0.00004784,0,1.460,0.140,-0.210,0,2.73000,,,0,4.820000,,,0,0.03140,0.00073,-0.00233,0,,,,
Kepler-144 b,0,2014,5.88527300,0.00002000,-0.00002000,0,1.330,0.260,-0.260,0,2.33000,,,0,5.440000,,,0,0.00998,0.00027,-0.00021,0,,,,
Kepler-144 c,0,2014,10.10466500,0.00004300,-0.00004300,0,1.350,0.260,-0.260,0,2.39000,,,0,5.340000,,,0,0.00992,0.00038,-0.00018,0,,,,
Kepler-1440 b,0,2016,39.85948400,0.00103400,-0.00103400,0,1.260,0.230,-0.140,0,2.13000,,,0,5.850000,,,0,0.01187,0.00016,-0.00100,0,,,,
Kepler-1441 b,0,2016,39.44198390,0.00053270,-0.00053270,0,1.310,0.220,-0.130,0,2.27000,,,0,5.550000,,,0,0.01221,0.00074,-0.00042,0,,,,
Kepler-1442 b,0,2016,81.41629410,0.00020260,-0.00020260,0,3.930,0.410,-0.290,0,14.70000,,,0,1.330000,,,0,0.02478,0.00141,-0.00089,0,,,,
Kepler-1443 b,0,2016,2.41811321,0.00001443,-0.00001443,0,0.970,0.220,-0.090,0,0.87100,,,0,5.240000,,,0,0.00651,0.00148,-0.00038,0,,,,
Kepler-1444 b,0,2016,33.42035034,0.00009305,-0.00009305,0,2.180,0.410,-0.190,0,5.39000,,,0,2.860000,,,0,0.01880,0.00276,-0.00081,0,,,,
Kepler-1445 b,0,2016,10.60052251,0.00009265,-0.00009265,0,0.960,0.200,-0.130,0,0.84000,,,0,5.220000,,,0,0.00734,0.00018,-0.00046,0,,,,
Kepler-1446 b,0,2016,0.68996783,0.00000050,-0.00000050,0,0.820,0.040,-0.020,0,0.47700,,,0,4.750000,,,0,0.00976,0.00044,-0.00015,0,,,,
Kepler-1447 b,0,2016,56.67472850,0.00039780,-0.00039780,0,2.900,0.500,-0.240,0,8.75000,,,0,1.970000,,,0,0.02767,0.00118,-0.00090,0,,,,
Kepler-1448 b,0,2016,12.27065865,0.00005885,-0.00005885,0,1.610,0.210,-0.160,0,3.22000,,,0,4.240000,,,0,0.01632,0.00053,-0.00064,0,,,,
Kepler-1449 b,0,2016,13.22745280,0.00014470,-0.00014470,0,1.680,0.370,-0.180,0,3.46000,,,0,4.010000,,,0,0.01360,0.00070,-0.00060,0,,,,
Kepler-145 b,0,2013,22.95100000,,,0,2.650,0.080,-0.080,0,37.10000,11.60000,-11.60000,0,11.000000,,,0,0.01088,0.00021,-0.00036,0,,,,
